day,daily_actual_aqi,daily_predicted_aqi,accuracy
2022-04-11,185.90853246044736,277.0849,50.9563298493067
2022-04-12,174.93737338497613,293.8102,32.04834650451345
2022-04-13,276.4847331410025,300.43283,91.33836526976292
2022-04-14,190.28315277652752,329.69434,26.734878455214655
2022-04-15,214.22901829473352,203.25838,94.87901251340053
2022-04-16,210.93055683843497,251.0931,80.95935570662796
2022-04-17,171.98026122409303,198.43547,84.61729900358152
2022-04-18,178.54968678941822,207.71304,83.66653173809948
2022-04-19,266.9417011692544,309.45804,84.07280054986003
2022-04-20,211.71331266380784,232.45212,90.20429797485318
2022-04-21,177.08437536498985,215.19852,78.47684675615454
2022-04-22,197.3073449474502,221.96445,87.50320111975495
2022-04-23,264.34926209383156,260.5976,98.58079162042218
2022-04-24,259.9077293026509,226.5517,87.16620216920691
2022-04-25,258.2167291899963,147.4705,57.1111349846869
2022-04-26,241.8307303746994,210.7372,87.14243948626974
2022-04-27,220.85488041266268,148.96883,67.45100041058645
2022-04-28,287.955631715855,261.12836,90.68353877213504
2022-04-29,220.01075120052866,209.32703,95.1439987477687
2022-04-30,195.72476290832452,438.97147,-24.27998355530663
2022-05-01,246.71067314795195,188.16962,76.27137257510289
2022-05-02,210.47619760124178,237.68367,87.07337325893282
2022-05-03,252.7665754510071,255.81595,98.7936011595362
2022-05-04,124.66528478633899,198.81645,40.519794771163276
2022-05-05,185.1945925722485,282.42725,47.49703424328175
2022-05-06,242.77155551694642,239.07164,98.4759682844971
2022-05-07,258.88865855435733,262.34024,98.66676974440207
2022-05-08,309.7081205673759,250.28786,80.81410865079815
2022-05-09,303.7194680851064,213.50192,70.29576469151317
2022-05-10,271.8543105940662,329.86826,78.65991350499687
2022-05-11,293.73230496453897,222.94153,75.89956043385396
2022-05-12,216.2923404255319,330.27628,47.30098394377601
2022-05-13,152.05522312544494,193.6368,72.65363789299383
2022-05-14,206.25757331148264,206.3007,99.97908845533303
2022-05-15,236.255585106383,277.3038,82.62550391544485
2022-05-16,243.26150370932595,214.98495,88.37606919131383
2022-05-17,267.691746874276,270.57404,98.92328067491415
2022-05-18,244.52977795498342,235.66197,96.37352719032955
2022-05-19,186.92951473044158,216.5207,84.16986665322077
2022-05-20,222.02465390220385,181.02553,81.53397596729896
2022-05-21,207.81197223564027,316.70514,47.600147502069404
2022-05-22,239.26853793466807,229.51863,95.92511951743319
2022-05-23,182.19060121033903,190.44972,95.46676885369905
2022-05-24,209.68288888888893,252.87823,79.39968005816556
2022-05-25,172.28868455819668,216.25458,74.4812648658473
2022-05-26,225.35512234666697,224.00322,99.40010117005677
2022-05-27,227.8938472588327,255.4955,87.88837358691609
2022-05-28,278.441170212766,250.93027,90.1196712907938
2022-05-29,152.47000000000003,263.2005,27.37554896813721
2022-05-30,284.4199736564805,267.80133,94.1570056151731
2022-05-31,335.00314272808606,230.16304,68.70474058446388
2022-06-01,245.10283913411078,267.97098,90.66998214713466
2022-06-02,211.95794364311976,234.014,89.59413195554676
2022-06-03,211.73231328613514,216.6981,97.65468411732104
2022-06-04,202.10712040896928,184.91272,91.49243200951385
2022-06-05,180.64228880542527,274.938,47.79976488374037
2022-06-06,194.60125905764463,205.93156,94.17768141466453
2022-06-08,156.47760875349917,298.3849,9.311447131479767
2022-06-09,193.55992902638022,215.03625,88.9045599652471
2022-06-10,248.72,332.99976,66.1146044309364
2022-06-11,184.6132611090131,181.29033,98.2000577263197
2022-06-12,186.0271119203611,181.06657,97.3334328676752
2022-06-13,163.70443812197146,263.9323,38.775102838036446
2022-06-14,158.0074112895473,320.21246,-2.656610070093194
2022-06-15,171.90385718486044,246.67438,56.50445459397705
2022-06-16,198.82673329627164,293.32724,52.470925248695025
2022-06-17,111.21558561779604,264.42175,-37.75602264812096
2022-06-18,137.81325810025248,234.15897,30.08966677638969
2022-06-19,178.82209038629688,226.47824,73.34996449401092
2022-06-20,195.1682092125538,217.46611,88.57503427074325
2022-06-21,287.43588588588585,262.24652,91.23652747388944
2022-06-22,283.76993132961,246.5721,86.8915521186482
2022-06-23,220.89545940855996,261.18347,81.76150275836483
2022-06-24,200.41208954934865,184.38254,92.0017042167485
2022-06-25,316.79057453315227,242.00261,76.39198533907265
2022-06-26,225.56002990543644,256.3244,86.36089383259528
2022-06-27,210.85049522221632,240.87866,85.75855045751169
2022-06-28,151.7538979303827,252.41875,33.66572431369134
2022-06-29,144.89907442406783,305.34882,-10.732067911159902
2022-06-30,109.99581604328394,202.93648,15.505275599504415
2022-07-01,129.85605504587156,260.89127,-0.9080483593783697
2022-07-02,219.3987180313776,296.2192,64.98589854052489
2022-07-03,91.05250016175299,306.7967,-136.94483001511534
2022-07-04,156.67297286746046,232.05737,51.88423453023582
2022-07-05,184.16044874843206,279.99237,47.962810414333
2022-07-06,152.91349691713506,223.54497,53.80952488941651
2022-07-07,110.95272909816975,273.65884,-46.64453611772839
2022-07-08,263.92966360856275,180.81013,68.50693946848543
2022-07-09,137.60937677383353,186.85675,64.2121962405311
2022-07-10,100.11322397562883,230.60841,-30.347604980164704
2022-07-11,179.61801173158148,262.4604,53.87858063154006
2022-07-12,171.69427511438576,257.6295,49.948703349399935
2022-07-13,181.66909871244636,209.26616,84.80916097412216
2022-07-14,116.9371083177859,225.32283,7.312808190995639
2022-07-15,113.3375662168775,287.68414,-53.82946949461328
2022-07-16,83.5438609568257,303.28006,-163.01896553617985
2022-07-17,124.49707096547293,270.01218,-16.882352668806973
2022-07-18,263.585441805318,306.96417,83.54282002038549
2022-07-19,169.26362377684129,254.85547,49.43281783568347
2022-07-20,170.73835553150624,247.12054,55.263602800723504
2022-07-21,107.33500000000001,179.75458,32.52939149697794
2022-07-22,117.48769033386469,209.7057,21.50836131050751
2022-07-23,87.7447424892704,327.8631,-173.6555477208484
2022-07-24,67.72328823785533,225.30281,-132.6814402124787
2022-07-25,86.47885073915117,353.7705,-209.0832669360846
2022-07-26,133.79296024395754,313.9634,-34.66362419319262
2022-07-27,76.60400984923517,220.52928,-87.8821644588005
2022-07-28,74.82888998936208,226.10616,-102.16425157135401
2022-07-29,86.46175953308718,237.65054,-74.86202512678054
2022-07-30,98.38988237442676,207.3415,-10.7345815995197
2022-07-31,112.65390921675268,184.81818,35.94162195123623
2022-08-01,182.60256132461285,288.3282,42.10068909022869
2022-08-02,99.02469812578381,167.31863,31.03343186093784
2022-08-03,119.48182951113775,227.75412,9.381794031019325
2022-08-04,129.79462830010993,208.10815,39.663507633236364
2022-08-05,98.33407438112282,207.07556,-10.58372982782636
2022-08-06,168.51301756728284,247.87141,52.906666937109634
2022-08-07,112.24603023859075,217.52278,6.208931478732254
2022-08-08,193.86928768519823,226.25204,83.29660289198631
2022-08-09,136.65358593791518,174.02353,72.65352178039646
2022-08-10,131.17143871251994,172.20595,68.71688717740656
2022-08-11,113.57076659787944,228.965,-1.605574389215917
2022-08-12,111.90406444792066,300.7583,-68.76441196755704
2022-08-13,137.17416582960462,324.36642,-36.46320179812085
2022-08-14,112.0335887548736,245.75882,-19.361730987473422
2022-08-15,104.53814186684713,324.49603,-110.40922185910148
2022-08-16,96.31284141254422,296.56085,-107.91413450310253
2022-08-17,147.3757113409494,247.72066,31.91215493064641
2022-08-18,120.60134715707898,258.87585,-14.65419797924055
2022-08-19,71.28169774669774,234.94855,-129.60571197136738
2022-08-20,126.5829878751556,128.11824,98.78715733681062
2022-08-21,225.96063829787235,218.75734,96.81214441834
2022-08-22,135.4059625774283,244.59566,19.361235877063194
2022-08-23,116.57334898639392,257.551,-20.934713733846166
2022-08-24,98.88303787305843,315.01913,-118.57752481865668
2022-08-25,110.08457547798184,286.82953,-60.55378563544798
2022-08-26,113.2275109116365,310.13626,-73.90539497804602
2022-08-27,93.87215476524253,295.12115,-114.38625812223177
2022-08-28,136.27486893279743,104.894196,76.97251619325948
2022-08-29,130.3600837016643,260.5203,0.15332393797238808
2022-08-30,225.65399568972364,339.8701,49.38441456306122
2022-08-31,127.130355606812,374.98575,-94.96161361395801
2022-09-01,284.68963717228894,185.52248,65.16657158265801
2022-09-02,230.2032559620793,258.5644,87.67995873505964
2022-09-03,136.56518923959163,221.97243,37.460462212860904
2022-09-04,143.46395044432376,241.05818,31.97299320413846
2022-09-05,134.88918236372288,232.25542,27.817610871233214
2022-09-06,214.30932245531378,211.39148,98.63848995008853
2022-09-07,259.7257853698148,315.18344,78.64761262986256
2022-09-08,292.96266404825184,287.07358,97.98981682989388
2022-09-09,190.04586715271648,308.9273,37.44592199910384
2022-09-10,280.1603723404255,302.8898,91.88699369040445
2022-09-11,185.47231114727168,211.38675,86.0278669306442
2022-09-12,157.07918236512293,226.70383,55.67544757310053
2022-09-13,106.7273076923077,267.2999,-50.45126877073827
2022-09-14,84.3001258594797,206.90785,-45.44192557641878
2022-09-15,127.58164696818118,195.04588,47.1207357690285
2022-09-16,103.5361809045226,170.02031,35.78657435217849
2022-09-17,194.856181018098,284.79834,53.84177275993196
2022-09-18,316.94204204204203,314.6177,99.2666369761997
2022-09-19,328.1408494208494,280.4684,85.47195961784459
2022-09-20,233.33802592486103,264.72125,86.55031626664606
2022-09-21,280.62505559404707,147.29979,52.48989229307991
2022-09-22,185.48753847123533,264.53778,57.38245116518044
2022-09-23,170.56385669125396,171.7032,99.33201287494704
2022-09-24,102.79854530161538,243.72708,-37.091955517193696
2022-09-25,244.8436274521806,203.30151,83.03320604559372
2022-09-26,239.68454451463998,211.17422,88.10506546475176
2022-09-27,296.2020902817711,298.96838,99.0660790054993
2022-09-28,242.8136046478512,381.7657,42.774177917738555
2022-09-29,356.7704856824899,165.23634,46.31446546585756
2022-09-30,303.26245764258215,231.20702,76.23990710505485
2022-10-01,343.4929563426149,267.48242,77.87129748541375
2022-10-02,257.73388040042147,210.03911,81.49456639152193
2022-10-03,172.171717597471,197.08707,85.52877940663258
2022-10-04,227.61747643322988,278.37354,77.70115919112692
2022-10-05,105.50603015075376,120.88583,85.42282031889081
2022-10-06,172.62918861959955,273.11102,41.79325342770513
2022-10-07,132.12674784215173,236.18497,21.24363847721473
2022-10-08,101.97138697780751,311.49252,-105.47051719631006
2022-10-09,133.63422282373395,121.845535,91.17839180988605
2022-10-10,172.89768177028452,368.9813,-13.410202465782987
2022-10-11,305.25639028859365,311.4726,97.9636118607138
2022-10-12,325.0103468478485,251.47935,77.37579966219565
2022-10-13,350.881204286341,209.82602,59.79973185337058
2022-10-14,240.6877027027027,205.34724,85.31688239857444
2022-10-15,317.3641747150753,272.97287,86.01250286618448
2022-10-16,284.6540697177684,250.86618,88.13019278756603
2022-10-17,266.74914177335233,241.33597,90.47300636589604
2022-10-18,279.55153254947345,237.96603,85.1242101108614
2022-10-19,213.97963639840418,159.75647,74.65966033754506
2022-10-20,317.8680107411383,292.4439,92.00167956805298
2022-10-21,245.28607277421924,317.15497,70.69996894864335
2022-10-22,293.35174174174176,274.2303,93.48173084513523
2022-10-23,465.0965593729153,376.65646,80.9845732101069
2022-10-24,266.3613717616457,243.33705,91.35598370823546
2022-10-25,253.122972972973,198.52429,78.42997799073132
2022-10-26,326.48652586934605,204.604,62.66843734559777
2022-10-27,294.90308494868907,265.38043,89.98903221886623
2022-10-28,259.51823278471846,239.14317,92.14889090900715
2022-10-29,459.08414720925066,341.6769,74.42576975864388
2022-10-30,275.4928288679964,173.76143,63.07294079014534
2022-10-31,289.4743646423416,172.83612,59.70688313592654
2022-11-01,318.379861096587,321.03787,99.16514467695562
2022-11-02,318.15027027027025,235.00673,73.86658163965637
2022-11-03,229.83763120919085,138.66832,60.33316605840624
2022-11-04,214.50798748605087,196.91217,91.79712733212844
2022-11-05,393.32505444069824,205.00093,52.119977731304395
2022-11-06,178.86886081733908,269.64047,49.25242371422811
2022-11-07,234.28829110748043,277.8685,81.39889601722076
2022-11-08,213.5246113864238,291.82236,63.33080983830379
2022-11-09,225.2192411068827,246.7854,90.42437085847935
2022-11-10,203.43736262999477,240.465,81.79900032658185
2022-11-11,201.67638275788963,201.93196,99.8732730634169
2022-11-12,212.2762585557106,178.56982,84.12142998642754
2022-11-13,248.43665720515037,236.9646,95.3823007744376
2022-11-14,261.5516591561495,293.84592,87.65281868366307
2022-11-15,217.746896267281,281.6104,70.6707570003736
2022-11-16,194.50504561463467,276.31165,57.94114253711542
2022-11-17,210.28992711992368,210.7781,99.76785404026934
2022-11-18,293.18828828828833,261.77112,89.28430248437013
2022-11-19,408.84097296095297,222.89282,54.51822028779702
2022-11-20,271.959774948816,228.60626,84.05885107459584
2022-11-21,251.78202606862178,305.311,78.7399524080956
2022-11-22,226.01514508235113,190.54092,84.30449384391471
2022-11-23,173.8064278187566,109.35855,62.91973915914578
2022-11-24,348.52053553918404,253.70712,72.79545878415253
2022-11-25,230.20053741048187,303.0063,68.37290215322635
2022-11-26,312.2018018018018,230.44495,73.81281752991232
2022-11-27,372.9952490967343,242.90071,65.12166351925177
2022-11-28,226.62090093445127,203.60597,89.84430449728504
2022-11-29,298.86956983290685,340.25357,86.1531567944937
2022-11-30,323.93617312242657,201.63298,62.24466332460984
2022-12-01,235.11033264033267,279.74832,81.0140250360001
2022-12-02,259.242818616875,202.78291,78.22122683664108
2022-12-03,347.8152835532582,210.04765,60.39057601276433
2022-12-04,392.8310502797661,198.73868,50.59138727373462
2022-12-05,167.1907009852662,300.343,20.359035944819198
2022-12-06,265.3582582582583,240.9742,90.81089051811935
2022-12-07,247.2668918918919,200.35529,81.0279468114676
2022-12-08,411.28688735433235,245.22435,59.62367328387982
2022-12-11,236.52042042042044,336.0247,57.92994612329389
2022-12-12,226.17980861789084,296.0599,69.10418404941518
2022-12-13,195.00507876899164,205.54712,94.59396625042686
2022-12-14,172.2505444327362,291.47177,30.786153855058487
2022-12-15,171.56812434141202,339.17963,2.3061522839212216
2022-12-16,298.42759208632935,285.21558,95.5727900955511
2022-12-17,362.368520541093,249.08798,68.73885783615896
2022-12-18,273.16468085106385,462.97375,30.514781984118486
2022-12-19,239.48564220183485,268.25742,87.98601314670834
2022-12-20,269.1258897457109,269.0644,99.97714911191738
2022-12-21,357.2711791347137,144.38327,40.412795292740455
2022-12-22,397.2449170167499,228.30685,57.47256779585685
2022-12-23,374.80811290224904,272.8854,72.80669684044696
2022-12-24,267.99370366593047,273.302,98.0192451484563
2022-12-26,321.61650305799526,287.92007,89.52279243300262
2022-12-27,294.0324324324325,313.35916,93.42700776759997
2022-12-28,235.4739127958306,243.28246,96.6839033013072
2022-12-29,443.92069379586394,331.2457,74.61821484127682
2022-12-30,287.7400093671653,305.32898,93.88720040577392
2022-12-31,220.87637054556902,267.58978,78.85087841044668
2023-01-01,349.9536463521622,259.89746,74.26625315855756
2023-01-02,173.9984301972495,220.29662,73.39160741229014
2023-01-03,250.59720909638344,273.01797,91.05306645753232
2023-01-04,361.3348348348349,259.79892,71.89977124582735
2023-01-05,298.71003334479155,209.51562,70.14013645740609
2023-01-06,306.85359917370045,287.95996,93.84278421792102
2023-01-07,323.69344748350755,210.03198,64.88607787853854
2023-01-08,332.09234234234236,106.318184,32.014644827108384
2023-01-09,330.0068399909445,228.31616,69.18528177041424
2023-01-10,385.5269588133831,245.82669,63.76381341280525
2023-01-11,380.9207955553953,239.74109,62.937254060292766
2023-01-12,351.8015015015015,256.92776,73.0320262409345
2023-01-13,263.45772906992926,300.1611,86.0685912102239
2023-01-14,262.1364864864865,222.70554,84.95785492270747
2023-01-15,198.7919300001492,164.96721,82.98486204252903
2023-01-16,332.8207207207207,325.48206,97.79500956527995
2023-01-17,251.25659790109256,272.36047,91.6006680389633
2023-01-18,323.2884379441969,219.14209,67.78531618306013
2023-01-19,244.50869673035945,253.79489,96.20210047689915
2023-01-20,437.37705136757836,330.38556,75.53792729842384
2023-01-21,305.5982984452097,238.13791,77.9251423018778
2023-01-22,203.4131625830256,218.53654,92.56518996866474
2023-01-23,195.28481497830813,231.1695,81.6244393325799
2023-01-24,322.79208361129645,172.62498,53.47869216925546
